7:51:0	7:51:1	0.000000
8:18:24	8:18:25	0.000000
8:18:25	8:18:26	0.000000
8:18:26	8:18:27	0.000000
8:18:27	8:18:28	0.000000
8:18:28	8:18:29	0.000000
8:18:29	8:18:30	0.000000
8:18:30	8:18:31	0.000000
8:18:31	8:18:32	0.000000
8:18:32	8:18:33	0.000000
8:18:33	8:18:34	0.000000
8:18:34	8:18:35	0.000000
8:18:35	8:18:36	0.000000
8:18:36	8:18:37	0.000000
8:18:37	8:18:38	0.000000
8:18:38	8:18:39	0.000000
8:18:39	8:18:40	0.000000
8:18:40	8:18:41	0.000000
8:18:41	8:18:42	0.000000
8:18:42	8:18:43	0.000000
8:18:43	8:18:44	0.000000
8:18:44	8:18:45	0.000000
8:18:45	8:18:46	0.000000
8:18:46	8:18:47	0.000000
8:18:47	8:18:48	0.000000
8:18:48	8:18:49	0.000000
8:18:49	8:18:50	0.000000
8:18:50	8:18:51	0.000000
8:18:51	8:18:52	0.000000
8:18:52	8:18:53	0.000000
8:18:53	8:18:54	0.000000
8:18:54	8:18:55	0.000000
8:18:55	8:18:56	0.000000
8:18:56	8:18:57	0.000000
8:18:57	8:18:58	0.000000
8:18:58	8:18:59	0.000000
8:18:59	8:19:0	0.000000
8:19:0	8:19:1	0.000000
8:19:1	8:19:2	0.000000
8:19:2	8:19:3	0.000000
8:19:3	8:19:4	0.000000
8:19:4	8:19:5	0.000000
8:19:5	8:19:6	0.000000
8:19:6	8:19:7	0.000000
8:19:7	8:19:8	0.000000
8:19:8	8:19:9	0.000000
8:19:9	8:19:10	0.000000
8:19:10	8:19:11	0.000000
8:19:11	8:19:12	0.000000
8:19:12	8:19:13	0.000000
8:19:13	8:19:14	0.000000
8:19:14	8:19:15	0.000000
8:19:15	8:19:16	0.000000
8:19:16	8:19:17	0.000000
8:19:17	8:19:18	0.000000
8:19:18	8:19:19	0.000000
8:19:19	8:19:20	0.000000
8:19:20	8:19:21	0.000000
8:19:21	8:19:22	0.000000
8:19:22	8:19:23	0.000000
8:19:23	8:19:24	0.000000
8:19:24	8:19:25	0.000000
8:19:25	8:19:26	0.000000
8:19:26	8:19:27	0.000000
8:19:27	8:19:28	0.000000
8:19:28	8:19:29	0.000000
8:19:29	8:19:30	0.000000
8:19:30	8:19:31	0.000000
8:19:31	8:19:32	0.000000
8:19:32	8:19:33	0.000000
8:19:33	8:19:34	0.000000
8:19:34	8:19:35	0.000000
8:19:35	8:19:36	0.000000
8:19:36	8:19:37	0.000000
8:19:37	8:19:38	0.000000
8:19:38	8:19:39	0.000000
8:19:39	8:19:40	0.000000
8:19:40	8:19:41	0.000000
8:19:41	8:19:42	0.000000
8:19:42	8:19:43	0.000000
8:19:43	8:19:44	0.000000
8:19:44	8:19:45	0.000000
8:19:45	8:19:46	0.000000
8:19:46	8:19:47	0.000000
8:19:47	8:19:48	0.000000
8:19:48	8:19:49	0.000000
8:19:49	8:19:50	0.000000
8:19:50	8:19:51	0.000000
8:19:51	8:19:52	0.000000
8:19:52	8:19:53	0.000000
8:19:53	8:19:54	0.000000
8:19:54	8:19:55	0.000000
8:19:55	8:19:56	0.000000
8:19:56	8:19:57	0.000000
8:19:57	8:19:58	0.000000
8:19:58	8:19:59	0.000000
8:19:59	8:20:0	0.000000
8:20:0	8:20:1	0.000000
8:20:1	8:20:2	0.000000
8:20:2	8:20:3	0.000000
8:20:3	8:20:4	0.000000
8:20:4	8:20:5	0.000000
8:20:5	8:20:6	0.000000
8:20:6	8:20:7	0.000000
8:20:7	8:20:8	0.000000
8:20:8	8:20:9	0.000000
8:20:9	8:20:10	0.000000
8:20:10	8:20:11	0.000000
8:20:11	8:20:12	0.000000
8:20:12	8:20:13	0.000000
8:20:13	8:20:14	0.000000
8:20:14	8:20:15	0.000000
8:20:15	8:20:16	0.000000
8:20:16	8:20:17	0.000000
8:20:17	8:20:18	0.000000
8:20:18	8:20:19	0.000000
8:20:19	8:20:20	0.000000
8:20:20	8:20:21	0.000000
8:20:21	8:20:22	0.000000
8:20:22	8:20:23	0.000000
8:20:23	8:20:24	0.000000
8:20:24	8:20:25	0.000000
8:20:25	8:20:26	0.000000
8:20:26	8:20:27	0.000000
8:20:27	8:20:28	0.000000
8:20:28	8:20:29	0.000000
8:20:29	8:20:30	0.000000
8:20:30	8:20:31	0.000000
8:20:31	8:20:32	0.000000
8:20:32	8:20:33	0.000000
8:20:33	8:20:34	0.000000
8:20:34	8:20:35	0.000000
8:20:35	8:20:36	0.000000
8:20:36	8:20:37	0.000000
8:20:37	8:20:38	0.000000
8:20:38	8:20:39	0.000000
8:20:39	8:20:40	0.000000
8:20:40	8:20:41	0.000000
8:20:41	8:20:42	0.000000
8:20:42	8:20:43	0.000000
8:20:43	8:20:44	0.000000
8:20:44	8:20:45	0.000000
8:20:45	8:20:46	0.000000
8:20:46	8:20:47	0.000000
8:20:47	8:20:48	0.000000
8:20:48	8:20:49	0.000000
8:20:49	8:20:50	0.000000
8:20:50	8:20:51	0.000000
8:20:51	8:20:52	0.000000
8:20:52	8:20:53	0.000000
8:20:53	8:20:54	0.000000
8:20:54	8:20:55	0.000000
8:20:55	8:20:56	0.000000
8:20:56	8:20:57	0.000000
8:20:57	8:20:58	0.000000
8:20:58	8:20:59	0.000000
8:20:59	8:21:0	0.000000
8:21:0	8:21:1	0.000000
8:21:1	8:21:2	0.000000
8:21:2	8:21:3	0.000000
8:21:3	8:21:4	0.000000
8:21:4	8:21:5	0.000000
8:21:5	8:21:6	0.000000
8:21:6	8:21:7	0.000000
8:21:7	8:21:8	0.000000
8:21:8	8:21:9	0.000000
8:21:9	8:21:10	0.000000
8:21:10	8:21:11	0.000000
8:21:11	8:21:12	0.000000
8:21:12	8:21:13	0.000000
8:21:13	8:21:14	0.000000
8:21:14	8:21:15	0.000000
8:21:15	8:21:16	0.000000
8:21:16	8:21:17	0.000000
8:21:17	8:21:18	0.000000
8:21:18	8:21:19	0.000000
8:21:19	8:21:20	0.000000
8:21:20	8:21:21	0.000000
8:21:21	8:21:22	0.000000
8:21:22	8:21:23	0.000000
8:21:23	8:21:24	0.000000
8:21:24	8:21:25	0.000000
8:21:25	8:21:26	0.000000
8:21:26	8:21:27	0.000000
8:21:27	8:21:28	0.000000
8:21:28	8:21:29	0.000000
8:21:29	8:21:30	0.000000
8:21:30	8:21:31	0.000000
8:21:31	8:21:32	0.000000
8:21:32	8:21:33	0.000000
8:21:33	8:21:34	0.000000
8:21:34	8:21:35	0.000000
8:21:35	8:21:36	0.000000
8:21:36	8:21:37	0.000000
8:21:37	8:21:38	0.000000
8:21:38	8:21:39	0.000000
8:21:39	8:21:40	0.000000
8:21:40	8:21:41	0.000000
8:21:41	8:21:42	0.000000
8:21:42	8:21:43	0.000000
8:21:43	8:21:44	0.000000
8:21:44	8:21:45	0.000000
8:21:45	8:21:46	0.000000
8:21:46	8:21:47	0.000000
8:21:47	8:21:48	0.000000
8:21:48	8:21:49	0.000000
8:21:49	8:21:50	0.000000
8:21:50	8:21:51	0.000000
8:21:51	8:21:52	0.000000
8:21:52	8:21:53	0.000000
8:21:53	8:21:54	0.000000
8:21:54	8:21:55	0.000000
8:21:55	8:21:56	0.000000
8:21:56	8:21:57	0.000000
8:21:57	8:21:58	0.000000
8:21:58	8:21:59	0.000000
8:21:59	8:22:0	0.000000
8:22:0	8:22:1	0.000000
8:22:1	8:22:2	0.000000
8:22:2	8:22:3	0.000000
8:22:3	8:22:4	0.000000
8:22:4	8:22:5	0.000000
8:22:5	8:22:6	0.000000
8:22:6	8:22:7	0.000000
8:22:7	8:22:8	0.000000
8:22:8	8:22:9	0.000000
8:22:9	8:22:10	0.000000
8:22:10	8:22:11	0.000000
8:22:11	8:22:12	0.000000
8:22:12	8:22:13	0.000000
8:22:13	8:22:14	0.000000
8:22:14	8:22:15	0.000000
8:22:15	8:22:16	0.000000
8:22:16	8:22:17	0.000000
8:22:17	8:22:18	0.000000
8:22:18	8:22:19	0.000000
8:22:19	8:22:20	0.000000
8:22:20	8:22:21	0.000000
8:22:21	8:22:22	0.000000
8:22:22	8:22:23	0.000000
8:22:23	8:22:24	0.000000
8:22:24	8:22:25	0.000000
8:22:25	8:22:26	0.000000
8:22:26	8:22:27	0.000000
8:22:27	8:22:28	0.000000
8:22:28	8:22:29	0.000000
8:22:29	8:22:30	0.000000
8:22:30	8:22:31	0.000000
8:22:31	8:22:32	0.000000
8:22:32	8:22:33	0.000000
8:22:33	8:22:34	0.000000
8:22:34	8:22:35	0.000000
8:22:35	8:22:36	0.000000
8:22:36	8:22:37	0.000000
8:22:37	8:22:38	0.000000
8:22:38	8:22:39	0.000000
8:22:39	8:22:40	0.000000
8:22:40	8:22:41	0.000000
8:22:41	8:22:42	0.000000
8:22:42	8:22:43	0.000000
8:22:43	8:22:44	0.000000
8:22:44	8:22:45	0.000000
8:22:45	8:22:46	0.000000
8:22:46	8:22:47	0.000000
8:22:47	8:22:48	0.000000
8:22:48	8:22:49	0.000000
8:22:49	8:22:50	0.000000
8:22:50	8:22:51	0.000000
8:22:51	8:22:52	0.000000
8:22:52	8:22:53	0.000000
8:22:53	8:22:54	0.000000
8:22:54	8:22:55	0.000000
8:22:55	8:22:56	0.000000
8:22:56	8:22:57	0.000000
8:22:57	8:22:58	0.000000
8:22:58	8:22:59	0.000000
8:22:59	8:23:0	0.000000
8:23:0	8:23:1	0.000000
8:23:1	8:23:2	0.000000
8:23:2	8:23:3	0.000000
8:23:3	8:23:4	0.000000
8:23:4	8:23:5	0.000000
8:23:5	8:23:6	0.000000
8:23:6	8:23:7	0.000000
8:23:7	8:23:8	0.000000
8:23:8	8:23:9	0.000000
8:23:9	8:23:10	0.000000
8:23:10	8:23:11	0.000000
8:23:11	8:23:12	0.000000
8:23:12	8:23:13	0.000000
8:23:13	8:23:14	0.000000
8:23:14	8:23:15	0.000000
8:23:15	8:23:16	0.000000
8:23:16	8:23:17	0.000000
8:23:17	8:23:18	0.000000
8:23:18	8:23:19	0.000000
8:23:19	8:23:20	0.000000
8:23:20	8:23:21	0.000000
8:23:21	8:23:22	0.000000
8:23:22	8:23:23	0.000000
8:23:23	8:23:24	0.000000
8:23:24	8:23:25	0.000000
8:23:25	8:23:26	0.000000
8:23:26	8:23:27	0.000000
8:23:27	8:23:28	0.000000
8:23:28	8:23:29	0.000000
8:23:29	8:23:30	0.000000
8:23:30	8:23:31	0.000000
8:23:31	8:23:32	0.000000
8:23:32	8:23:33	0.000000
8:23:33	8:23:34	0.000000
8:23:34	8:23:35	0.000000
8:23:35	8:23:36	0.000000
8:23:36	8:23:37	0.000000
8:23:37	8:23:38	0.000000
8:23:38	8:23:39	0.000000
8:23:39	8:23:40	0.000000
8:23:40	8:23:41	0.000000
8:23:41	8:23:42	0.000000
8:23:42	8:23:43	0.000000
8:23:43	8:23:44	0.000000
8:23:44	8:23:45	0.000000
8:23:45	8:23:46	0.000000
8:23:46	8:23:47	0.000000
8:23:47	8:23:48	0.000000
8:23:48	8:23:49	0.000000
8:23:49	8:23:50	0.000000
8:23:50	8:23:51	0.000000
8:23:51	8:23:52	0.000000
8:23:52	8:23:53	0.000000
8:23:53	8:23:54	0.000000
8:23:54	8:23:55	0.000000
8:23:55	8:23:56	0.000000
8:23:56	8:23:57	0.000000
8:23:57	8:23:58	0.000000
8:23:58	8:23:59	0.000000
8:23:59	8:24:0	0.000000
8:24:0	8:24:1	0.000000
8:24:1	8:24:2	0.000000
8:24:2	8:24:3	0.000000
8:24:3	8:24:4	0.000000
8:24:4	8:24:5	0.000000
8:24:5	8:24:6	0.000000
8:24:6	8:24:7	0.000000
8:24:7	8:24:8	0.000000
8:24:8	8:24:9	0.000000
8:24:9	8:24:10	0.000000
8:24:10	8:24:11	0.000000
8:24:11	8:24:12	0.000000
8:24:12	8:24:13	0.000000
8:24:13	8:24:14	0.000000
8:24:14	8:24:15	0.000000
8:24:15	8:24:16	0.000000
8:24:16	8:24:17	0.000000
8:24:17	8:24:18	0.000000
8:24:18	8:24:19	0.000000
8:24:19	8:24:20	0.000000
8:24:20	8:24:21	0.000000
8:24:21	8:24:22	0.000000
8:24:22	8:24:23	0.000000
8:24:23	8:24:24	0.000000
8:24:24	8:24:25	0.000000
8:24:25	8:24:26	0.000000
8:24:26	8:24:27	0.000000
8:24:27	8:24:28	0.000000
8:24:28	8:24:29	0.000000
8:24:29	8:24:30	0.000000
8:24:30	8:24:31	0.000000
8:24:31	8:24:32	0.000000
8:24:32	8:24:33	0.000000
8:24:33	8:24:34	0.000000
8:24:34	8:24:35	0.000000
8:24:35	8:24:36	0.000000
8:24:36	8:24:37	0.000000
8:24:37	8:24:38	0.000000
8:24:38	8:24:39	0.000000
8:24:39	8:24:40	0.000000
8:24:40	8:24:41	0.000000
8:24:41	8:24:42	0.000000
8:24:42	8:24:43	0.000000
8:24:43	8:24:44	0.000000
8:24:44	8:24:45	0.000000
8:24:45	8:24:46	0.000000
8:24:46	8:24:47	0.000000
8:24:47	8:24:48	0.000000
8:24:48	8:24:49	0.000000
8:24:49	8:24:50	0.000000
8:24:50	8:24:51	0.000000
8:24:51	8:24:52	0.000000
8:24:52	8:24:53	0.000000
8:24:53	8:24:54	0.000000
8:24:54	8:24:55	0.000000
8:24:55	8:24:56	0.000000
8:24:56	8:24:57	0.000000
8:24:57	8:24:58	0.000000
8:24:58	8:24:59	0.000000
8:24:59	8:25:0	0.000000
8:25:0	8:25:1	0.000000
8:25:1	8:25:2	0.000000
8:25:2	8:25:3	0.000000
8:25:3	8:25:4	0.000000
8:25:4	8:25:5	0.000000
8:25:5	8:25:6	0.000000
8:25:6	8:25:7	0.000000
8:25:7	8:25:8	0.000000
8:25:8	8:25:9	0.000000
8:25:9	8:25:10	0.000000
8:25:10	8:25:11	0.000000
8:25:11	8:25:12	0.000000
8:25:12	8:25:13	0.000000
8:25:13	8:25:14	0.000000
8:25:14	8:25:15	0.000000
8:25:15	8:25:16	0.000000
8:25:16	8:25:17	0.000000
8:25:17	8:25:18	0.000000
8:25:18	8:25:19	0.000000
8:25:19	8:25:20	0.000000
8:25:20	8:25:21	0.000000
8:25:21	8:25:22	0.000000
8:25:22	8:25:23	0.000000
8:25:23	8:25:24	0.000000
8:25:24	8:25:25	0.000000
8:25:25	8:25:26	0.000000
8:25:26	8:25:27	0.000000
8:25:27	8:25:28	0.000000
8:25:28	8:25:29	0.000000
8:25:29	8:25:30	0.000000
8:25:30	8:25:31	0.000000
8:25:31	8:25:32	0.000000
8:25:32	8:25:33	0.000000
8:25:33	8:25:34	0.000000
8:25:34	8:25:35	0.000000
8:25:35	8:25:36	0.000000
8:25:36	8:25:37	0.000000
8:25:37	8:25:38	0.000000
8:25:38	8:25:39	0.000000
8:25:39	8:25:40	0.000000
8:25:40	8:25:41	0.000000
8:25:41	8:25:42	0.000000
8:25:42	8:25:43	0.000000
8:25:43	8:25:44	0.000000
8:25:44	8:25:45	0.000000
8:25:45	8:25:46	0.000000
8:25:46	8:25:47	0.000000
8:25:47	8:25:48	0.000000
8:25:48	8:25:49	0.000000
8:25:49	8:25:50	0.000000
8:25:50	8:25:51	0.000000
8:25:51	8:25:52	0.000000
8:25:52	8:25:53	0.000000
8:25:53	8:25:54	0.000000
8:25:54	8:25:55	0.000000
8:25:55	8:25:56	0.000000
8:25:56	8:25:57	0.000000
8:25:57	8:25:58	0.000000
8:25:58	8:25:59	0.000000
8:25:59	8:26:0	0.000000
8:26:0	8:26:1	0.000000
8:26:1	8:26:2	0.000000
8:26:2	8:26:3	0.000000
8:26:3	8:26:4	0.000000
8:26:4	8:26:5	0.000000
8:26:5	8:26:6	0.000000
8:26:6	8:26:7	0.000000
8:26:7	8:26:8	0.000000
8:26:8	8:26:9	0.000000
8:26:9	8:26:10	0.000000
8:26:10	8:26:11	0.000000
8:26:11	8:26:12	0.000000
8:26:12	8:26:13	0.000000
8:26:13	8:26:14	0.000000
8:26:14	8:26:15	0.000000
8:26:15	8:26:16	0.000000
8:26:16	8:26:17	0.000000
8:26:17	8:26:18	0.000000
8:26:18	8:26:19	0.000000
8:26:19	8:26:20	0.000000
8:26:20	8:26:21	0.000000
8:26:21	8:26:22	0.000000
8:26:22	8:26:23	0.000000
8:26:23	8:26:24	0.000000
8:26:24	8:26:25	0.000000
8:26:25	8:26:26	0.000000
8:26:26	8:26:27	0.000000
8:26:27	8:26:28	0.000000
8:26:28	8:26:29	0.000000
8:26:29	8:26:30	0.000000
8:26:30	8:26:31	0.000000
8:26:31	8:26:32	0.000000
8:26:32	8:26:33	0.000000
8:26:33	8:26:34	0.000000
8:26:34	8:26:35	0.000000
8:26:35	8:26:36	0.000000
8:26:36	8:26:37	0.000000
8:26:37	8:26:38	0.000000
8:26:38	8:26:39	0.000000
8:26:39	8:26:40	0.000000
8:26:40	8:26:41	0.000000
8:26:41	8:26:42	0.000000
8:26:42	8:26:43	0.000000
8:26:43	8:26:44	0.000000
8:26:44	8:26:45	0.000000
8:26:45	8:26:46	0.000000
8:26:46	8:26:47	0.000000
8:26:47	8:26:48	678.000000
8:26:48	8:26:49	0.000000
8:26:49	8:26:50	678.000000
8:26:50	8:26:51	678.000000
8:26:51	8:26:52	677.000000
8:26:52	8:26:53	0.000000
8:26:53	8:26:54	0.000000
8:26:54	8:26:55	673.000000
8:26:55	8:26:56	678.000000
8:26:56	8:26:57	0.000000
8:26:57	8:26:58	0.000000
8:26:58	8:26:59	680.000000
8:26:59	8:27:0	679.000000
8:27:0	8:27:1	679.000000
8:27:1	8:27:2	678.000000
8:27:2	8:27:3	678.000000
8:27:3	8:27:4	678.000000
8:27:4	8:27:5	678.000000
8:27:5	8:27:6	678.000000
8:27:6	8:27:7	0.000000
8:27:7	8:27:8	678.000000
8:27:8	8:27:9	0.000000
8:27:9	8:27:10	678.000000
8:27:10	8:27:11	679.000000
8:27:11	8:27:12	679.000000
8:27:12	8:27:13	679.000000
8:27:13	8:27:14	680.000000
8:27:14	8:27:15	680.000000
8:27:15	8:27:16	679.000000
8:27:16	8:27:17	0.000000
8:27:17	8:27:18	679.000000
8:27:18	8:27:19	679.000000
8:27:19	8:27:20	679.000000
8:27:20	8:27:21	678.000000
8:27:21	8:27:22	679.000000
8:27:22	8:27:23	679.000000
8:27:23	8:27:24	679.000000
8:27:24	8:27:25	0.000000
8:27:25	8:27:26	678.000000
8:27:26	8:27:27	678.000000
8:27:27	8:27:28	678.000000
8:27:28	8:27:29	679.000000
8:27:29	8:27:30	679.000000
8:27:30	8:27:31	678.000000
8:27:31	8:27:32	679.000000
8:27:32	8:27:33	679.000000
8:27:33	8:27:34	678.000000
8:27:34	8:27:35	678.000000
8:27:35	8:27:36	678.000000
8:27:36	8:27:37	678.000000
8:27:37	8:27:38	678.000000
8:27:38	8:27:39	678.000000
8:27:39	8:27:40	678.000000
8:27:40	8:27:41	678.000000
8:27:41	8:27:42	0.000000
8:27:42	8:27:43	678.000000
8:27:43	8:27:44	678.000000
8:27:44	8:27:45	678.000000
8:27:45	8:27:46	678.000000
8:27:46	8:27:47	678.000000
8:27:47	8:27:48	678.000000
8:27:48	8:27:49	678.000000
8:27:49	8:27:50	678.000000
8:27:50	8:27:51	678.000000
8:27:51	8:27:52	678.000000
8:27:52	8:27:53	0.000000
8:27:53	8:27:54	678.000000
8:27:54	8:27:55	0.000000
8:27:55	8:27:56	678.000000
8:27:56	8:27:57	678.000000
8:27:57	8:27:58	678.000000
8:27:58	8:27:59	0.000000
8:27:59	8:28:0	0.000000
8:28:0	8:28:1	678.000000
8:28:1	8:28:2	678.000000
8:28:2	8:28:3	678.000000
8:28:3	8:28:4	0.000000
8:28:4	8:28:5	678.000000
8:28:5	8:28:6	678.000000
8:28:6	8:28:7	678.000000
8:28:7	8:28:8	678.000000
8:28:8	8:28:9	678.000000
8:28:9	8:28:10	678.000000
8:28:10	8:28:11	0.000000
8:28:11	8:28:12	678.000000
8:28:12	8:28:13	678.000000
8:28:13	8:28:14	678.000000
8:28:14	8:28:15	678.000000
8:28:15	8:28:16	678.000000
8:28:16	8:28:17	678.000000
8:28:17	8:28:18	678.000000
8:28:18	8:28:19	678.000000
8:28:19	8:28:20	678.000000
8:28:20	8:28:21	678.000000
8:28:21	8:28:22	678.000000
8:28:22	8:28:23	678.000000
8:28:23	8:28:24	678.000000
8:28:24	8:28:25	678.000000
8:28:25	8:28:26	678.000000
8:28:26	8:28:27	678.000000
8:28:27	8:28:28	0.000000
8:28:28	8:28:29	678.000000
8:28:29	8:28:30	0.000000
8:28:30	8:28:31	0.000000
8:28:31	8:28:32	678.000000
8:28:32	8:28:33	354.000000
8:28:33	8:28:34	678.000000
8:28:34	8:28:35	678.000000
8:28:35	8:28:36	678.000000
8:28:36	8:28:37	678.000000
8:28:37	8:28:38	678.000000
8:28:38	8:28:39	678.000000
8:28:39	8:28:40	678.000000
8:28:40	8:28:41	678.000000
8:28:41	8:28:42	0.000000
8:28:42	8:28:43	0.000000
8:28:43	8:28:44	0.000000
8:28:44	8:28:45	678.000000
8:28:45	8:28:46	0.000000
8:28:46	8:28:47	678.000000
8:28:47	8:28:48	0.000000
8:28:48	8:28:49	678.000000
8:28:49	8:28:50	0.000000
8:28:50	8:28:51	0.000000
8:28:51	8:28:52	0.000000
8:28:52	8:28:53	0.000000
8:28:53	8:28:54	0.000000
8:28:54	8:28:55	677.000000
8:28:55	8:28:56	677.000000
8:28:56	8:28:57	677.000000
8:28:57	8:28:58	677.000000
8:28:58	8:28:59	677.000000
8:28:59	8:29:0	0.000000
8:29:0	8:29:1	676.000000
8:29:1	8:29:2	0.000000
8:29:2	8:29:3	0.000000
8:29:3	8:29:4	0.000000
8:29:4	8:29:5	0.000000
8:29:5	8:29:6	0.000000
8:29:6	8:29:7	0.000000
8:29:7	8:29:8	675.000000
8:29:8	8:29:9	676.000000
8:29:9	8:29:10	0.000000
8:29:10	8:29:11	679.000000
8:29:11	8:29:12	678.000000
8:29:12	8:29:13	678.000000
8:29:13	8:29:14	0.000000
8:29:14	8:29:15	0.000000
8:29:15	8:29:16	0.000000
8:29:16	8:29:17	678.000000
8:29:17	8:29:18	678.000000
8:29:18	8:29:19	0.000000
8:29:19	8:29:20	678.000000
8:29:20	8:29:21	0.000000
8:29:21	8:29:22	0.000000
8:29:22	8:29:23	679.000000
8:29:23	8:29:24	678.000000
8:29:24	8:29:25	678.000000
8:29:25	8:29:26	678.000000
8:29:26	8:29:27	678.000000
8:29:27	8:29:28	0.000000
8:29:28	8:29:29	678.000000
8:29:29	8:29:30	0.000000
8:29:30	8:29:31	0.000000
8:29:31	8:29:32	0.000000
8:29:32	8:29:33	0.000000
8:29:33	8:29:34	0.000000
8:29:34	8:29:35	0.000000
8:29:35	8:29:36	0.000000
8:29:36	8:29:37	678.000000
8:29:37	8:29:38	678.000000
8:29:38	8:29:39	678.000000
8:29:39	8:29:40	678.000000
8:29:40	8:29:41	678.000000
8:29:41	8:29:42	678.000000
8:29:42	8:29:43	678.000000
8:29:43	8:29:44	678.000000
8:29:44	8:29:45	678.000000
8:29:45	8:29:46	678.000000
8:29:46	8:29:47	678.000000
8:29:47	8:29:48	678.000000
8:29:48	8:29:49	678.000000
8:29:49	8:29:50	678.000000
8:29:50	8:29:51	678.000000
8:29:51	8:29:52	678.000000
8:29:52	8:29:53	0.000000
8:29:53	8:29:54	0.000000
8:29:54	8:29:55	0.000000
8:29:55	8:29:56	679.000000
8:29:56	8:29:57	679.000000
8:29:57	8:29:58	679.000000
8:29:58	8:29:59	679.000000
8:29:59	8:30:0	679.000000
8:30:0	8:30:1	678.000000
8:30:1	8:30:2	678.000000
8:30:2	8:30:3	678.000000
8:30:3	8:30:4	0.000000
8:30:4	8:30:5	678.000000
8:30:5	8:30:6	678.000000
8:30:6	8:30:7	0.000000
8:30:7	8:30:8	678.000000
8:30:8	8:30:9	678.000000
8:30:9	8:30:10	678.000000
8:30:10	8:30:11	679.000000
8:30:11	8:30:12	679.000000
8:30:12	8:30:13	0.000000
8:30:13	8:30:14	0.000000
8:30:14	8:30:15	679.000000
8:30:15	8:30:16	0.000000
8:30:16	8:30:17	679.000000
8:30:17	8:30:18	682.000000
8:30:18	8:30:19	679.000000
8:30:19	8:30:20	682.000000
8:30:20	8:30:21	678.000000
8:30:21	8:30:22	679.000000
8:30:22	8:30:23	423.000000
8:30:23	8:30:24	680.000000
8:30:24	8:30:25	679.000000
8:30:25	8:30:26	680.000000
8:30:26	8:30:27	0.000000
8:30:27	8:30:28	680.000000
8:30:28	8:30:29	679.000000
8:30:29	8:30:30	0.000000
8:30:30	8:30:31	0.000000
8:30:31	8:30:32	679.000000
8:30:32	8:30:33	679.000000
8:30:33	8:30:34	679.000000
8:30:34	8:30:35	679.000000
8:30:35	8:30:36	679.000000
8:30:36	8:30:37	679.000000
8:30:37	8:30:38	679.000000
8:30:38	8:30:39	679.000000
8:30:39	8:30:40	679.000000
8:30:40	8:30:41	0.000000
8:30:41	8:30:42	679.000000
8:30:42	8:30:43	679.000000
8:30:43	8:30:44	0.000000
8:30:44	8:30:45	678.500000
8:30:45	8:30:46	679.000000
8:30:46	8:30:47	679.000000
8:30:47	8:30:48	0.000000
8:30:48	8:30:49	679.000000
8:30:49	8:30:50	679.000000
8:30:50	8:30:51	0.000000
8:30:51	8:30:52	679.000000
8:30:52	8:30:53	679.000000
8:30:53	8:30:54	680.000000
8:30:54	8:30:55	0.000000
8:30:55	8:30:56	0.000000
8:30:56	8:30:57	0.000000
8:30:57	8:30:58	0.000000
8:30:58	8:30:59	0.000000
8:30:59	8:31:0	0.000000
8:31:0	8:31:1	683.000000
8:31:1	8:31:2	682.000000
8:31:2	8:31:3	684.000000
8:31:3	8:31:4	681.000000
8:31:4	8:31:5	681.000000
8:31:5	8:31:6	682.000000
8:31:6	8:31:7	0.000000
8:31:7	8:31:8	681.000000
8:31:8	8:31:9	680.000000
8:31:9	8:31:10	680.000000
8:31:10	8:31:11	0.000000
8:31:11	8:31:12	681.000000
8:31:12	8:31:13	679.000000
8:31:13	8:31:14	678.000000
8:31:14	8:31:15	679.000000
8:31:15	8:31:16	679.000000
8:31:16	8:31:17	679.000000
8:31:17	8:31:18	0.000000
8:31:18	8:31:19	0.000000
8:31:19	8:31:20	680.000000
8:31:20	8:31:21	679.000000
8:31:21	8:31:22	680.000000
8:31:22	8:31:23	0.000000
8:31:23	8:31:24	680.500000
8:31:24	8:31:25	682.000000
8:31:25	8:31:26	685.000000
8:31:26	8:31:27	690.000000
8:31:27	8:31:28	694.000000
8:31:28	8:31:29	693.000000
8:31:29	8:31:30	702.000000
8:31:30	8:31:31	700.000000
8:31:31	8:31:32	700.000000
8:31:32	8:31:33	709.000000
8:31:33	8:31:34	0.000000
8:31:34	8:31:35	699.000000
8:31:35	8:31:36	684.000000
8:31:36	8:31:37	682.000000
8:31:37	8:31:38	344.000000
8:31:38	8:31:39	0.000000
8:31:39	8:31:40	685.000000
8:31:40	8:31:41	708.000000
8:31:41	8:31:42	725.000000
8:31:42	8:31:43	707.000000
8:31:43	8:31:44	693.000000
8:31:44	8:31:45	685.000000
8:31:45	8:31:46	684.000000
8:31:46	8:31:47	0.000000
8:31:47	8:31:48	682.000000
8:31:48	8:31:49	681.000000
8:31:49	8:31:50	0.000000
8:31:50	8:31:51	0.000000
8:31:51	8:31:52	680.000000
8:31:52	8:31:53	681.000000
8:31:53	8:31:54	681.000000
8:31:54	8:31:55	681.000000
8:31:55	8:31:56	0.000000
8:31:56	8:31:57	680.000000
8:31:57	8:31:58	680.000000
8:31:58	8:31:59	0.000000
8:31:59	8:32:0	677.000000
8:32:0	8:32:1	677.000000
8:32:1	8:32:2	676.000000
8:32:2	8:32:3	677.000000
8:32:3	8:32:4	0.000000
8:32:4	8:32:5	677.000000
8:32:5	8:32:6	0.000000
